customer_id,customer_label,customer_type,segment,residence_country,onboarding_channel,onboarding_date,pep_flag,synthetic_watchlist_match,occupation_risk,expected_monthly_turnover_try,expected_tx_count_30d,kyc_review_due_date,beneficial_owner_complete,source_of_funds_verified,data_class
C001072,Synthetic Customer 001072,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2017-06-25,False,False,MEDIUM,18636.580000,26,2026-07-18,True,True,CONTROLLED_SYNTHETIC
C001073,Synthetic Customer 001073,INDIVIDUAL,AFFLUENT,TR,BRANCH,2017-12-21,False,False,LOW,260417.270000,29,2026-07-30,True,True,CONTROLLED_SYNTHETIC
C001074,Synthetic Customer 001074,INDIVIDUAL,AFFLUENT,TR,RELATIONSHIP_MANAGER,2019-02-09,False,False,LOW,10465.090000,30,2027-02-18,True,True,CONTROLLED_SYNTHETIC
C001075,Synthetic Customer 001075,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2021-11-27,False,False,MEDIUM,40579.720000,27,2026-11-17,True,True,CONTROLLED_SYNTHETIC
C001076,Synthetic Customer 001076,INDIVIDUAL,MASS,GB,BRANCH,2017-07-27,False,False,LOW,475513.850000,33,2025-08-22,True,True,CONTROLLED_SYNTHETIC
C001077,Synthetic Customer 001077,INDIVIDUAL,AFFLUENT,TR,BRANCH,2020-02-19,False,False,LOW,155877.030000,25,2027-06-24,True,True,CONTROLLED_SYNTHETIC
C001078,Synthetic Customer 001078,INDIVIDUAL,AFFLUENT,TR,BRANCH,2020-02-07,False,False,LOW,247358.360000,31,2027-04-22,True,True,CONTROLLED_SYNTHETIC
C001079,Synthetic Customer 001079,INDIVIDUAL,MASS,US,BRANCH,2018-06-15,False,False,HIGH,25839.000000,32,2026-02-04,True,True,CONTROLLED_SYNTHETIC
C001080,Synthetic Customer 001080,INDIVIDUAL,AFFLUENT,US,BRANCH,2016-09-21,False,False,LOW,8293.040000,30,2026-01-29,True,True,CONTROLLED_SYNTHETIC
C001081,Synthetic Customer 001081,INDIVIDUAL,MASS,TR,DIGITAL,2025-11-30,False,False,LOW,220734.540000,25,2025-07-03,True,True,CONTROLLED_SYNTHETIC
C001082,Synthetic Customer 001082,INDIVIDUAL,MASS,TR,BRANCH,2026-03-26,False,False,LOW,30364.680000,27,2025-10-22,True,True,CONTROLLED_SYNTHETIC
C001083,Synthetic Customer 001083,INDIVIDUAL,PRIVATE,TR,BRANCH,2025-01-31,False,False,LOW,159790.880000,25,2025-09-16,True,True,CONTROLLED_SYNTHETIC
C001084,Synthetic Customer 001084,INDIVIDUAL,MASS,US,BRANCH,2019-09-08,False,False,MEDIUM,20700.390000,21,2026-07-14,True,True,CONTROLLED_SYNTHETIC
C001085,Synthetic Customer 001085,INDIVIDUAL,AFFLUENT,TR,BRANCH,2023-03-10,False,False,LOW,80451.470000,25,2025-10-30,True,True,CONTROLLED_SYNTHETIC
C001086,Synthetic Customer 001086,INDIVIDUAL,MASS,TR,DIGITAL,2018-09-16,False,False,HIGH,39024.880000,27,2026-10-17,True,True,CONTROLLED_SYNTHETIC
C001087,Synthetic Customer 001087,INDIVIDUAL,MASS,TR,BRANCH,2022-08-18,False,False,LOW,134046.620000,29,2026-05-21,True,True,CONTROLLED_SYNTHETIC
C001088,Synthetic Customer 001088,INDIVIDUAL,MASS,TR,DIGITAL,2022-01-10,False,False,MEDIUM,15042.300000,33,2026-09-12,True,True,CONTROLLED_SYNTHETIC
C001089,Synthetic Customer 001089,INDIVIDUAL,MASS,AE,BRANCH,2018-06-15,False,False,LOW,55807.530000,33,2025-07-27,True,True,CONTROLLED_SYNTHETIC
C001090,Synthetic Customer 001090,INDIVIDUAL,MASS,TR,DIGITAL,2018-09-29,False,False,LOW,18216.610000,25,2027-01-03,True,True,CONTROLLED_SYNTHETIC
C001091,Synthetic Customer 001091,INDIVIDUAL,MASS,DE,DIGITAL,2019-04-09,False,False,LOW,265453.810000,31,2026-04-07,True,True,CONTROLLED_SYNTHETIC
C001092,Synthetic Customer 001092,INDIVIDUAL,AFFLUENT,TR,BRANCH,2023-04-03,False,False,MEDIUM,95708.690000,32,2025-10-10,True,True,CONTROLLED_SYNTHETIC
C001093,Synthetic Customer 001093,INDIVIDUAL,MASS,TR,DIGITAL,2016-09-30,False,False,LOW,23699.050000,32,2026-10-05,True,True,CONTROLLED_SYNTHETIC
C001094,Synthetic Customer 001094,INDIVIDUAL,MASS,TR,DIGITAL,2023-08-26,False,False,MEDIUM,51496.440000,37,2027-08-13,True,True,CONTROLLED_SYNTHETIC
C001095,Synthetic Customer 001095,INDIVIDUAL,MASS,TR,BRANCH,2024-07-02,False,False,MEDIUM,184312.160000,31,2026-08-19,True,True,CONTROLLED_SYNTHETIC
C001096,Synthetic Customer 001096,INDIVIDUAL,MASS,TR,DIGITAL,2020-06-19,False,False,LOW,25483.270000,34,2027-08-10,True,True,CONTROLLED_SYNTHETIC
C001097,Synthetic Customer 001097,CORPORATE,SME,TR,RELATIONSHIP_MANAGER,2020-01-08,False,False,LOW,74731.610000,30,2026-10-31,True,True,CONTROLLED_SYNTHETIC
C001098,Synthetic Customer 001098,INDIVIDUAL,PRIVATE,TR,BRANCH,2023-01-28,False,False,LOW,113103.440000,30,2026-06-07,True,True,CONTROLLED_SYNTHETIC
C001099,Synthetic Customer 001099,INDIVIDUAL,MASS,TR,BRANCH,2019-11-28,False,False,LOW,55415.330000,25,2026-03-17,True,True,CONTROLLED_SYNTHETIC
C001100,Synthetic Customer 001100,INDIVIDUAL,MASS,TR,BRANCH,2026-02-03,False,False,MEDIUM,19670.950000,30,2027-06-09,True,True,CONTROLLED_SYNTHETIC
C001101,Synthetic Customer 001101,INDIVIDUAL,MASS,TR,DIGITAL,2024-04-27,False,False,LOW,136935.890000,24,2027-07-05,True,True,CONTROLLED_SYNTHETIC
C001102,Synthetic Customer 001102,INDIVIDUAL,MASS,GB,DIGITAL,2019-11-24,False,False,LOW,53123.550000,28,2025-09-28,True,True,CONTROLLED_SYNTHETIC
C001103,Synthetic Customer 001103,INDIVIDUAL,MASS,GE,BRANCH,2020-10-09,False,False,MEDIUM,203616.310000,30,2026-01-26,True,True,CONTROLLED_SYNTHETIC
C001104,Synthetic Customer 001104,INDIVIDUAL,MASS,TR,BRANCH,2018-01-28,False,False,LOW,121626.200000,29,2025-09-23,True,True,CONTROLLED_SYNTHETIC
C001105,Synthetic Customer 001105,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2022-01-09,False,False,LOW,32224.080000,32,2026-07-22,True,True,CONTROLLED_SYNTHETIC
C001106,Synthetic Customer 001106,INDIVIDUAL,MASS,TR,DIGITAL,2024-06-22,False,False,LOW,54353.970000,29,2025-10-08,True,True,CONTROLLED_SYNTHETIC
C001107,Synthetic Customer 001107,INDIVIDUAL,MASS,TR,BRANCH,2025-01-21,False,False,LOW,539878.000000,19,2026-03-29,True,True,CONTROLLED_SYNTHETIC
C001108,Synthetic Customer 001108,INDIVIDUAL,AFFLUENT,GE,DIGITAL,2019-01-13,False,False,MEDIUM,348191.340000,31,2025-09-22,True,True,CONTROLLED_SYNTHETIC
C001109,Synthetic Customer 001109,CORPORATE,COMMERCIAL,TR,DIGITAL,2018-05-03,False,False,MEDIUM,41644.070000,31,2026-10-01,True,True,CONTROLLED_SYNTHETIC
C001110,Synthetic Customer 001110,INDIVIDUAL,MASS,TR,BRANCH,2017-06-28,False,False,LOW,36817.080000,27,2025-10-23,True,True,CONTROLLED_SYNTHETIC
C001111,Synthetic Customer 001111,CORPORATE,SME,GB,DIGITAL,2021-05-13,False,False,LOW,147130.070000,21,2027-03-06,True,True,CONTROLLED_SYNTHETIC
C001112,Synthetic Customer 001112,INDIVIDUAL,AFFLUENT,TR,BRANCH,2019-07-06,False,False,LOW,132942.650000,30,2025-09-12,True,True,CONTROLLED_SYNTHETIC
C001113,Synthetic Customer 001113,INDIVIDUAL,MASS,TR,BRANCH,2022-01-15,False,False,LOW,21797.230000,22,2026-11-03,True,True,CONTROLLED_SYNTHETIC
C001114,Synthetic Customer 001114,INDIVIDUAL,MASS,TR,DIGITAL,2018-07-06,False,False,LOW,9506.750000,30,2026-09-30,True,True,CONTROLLED_SYNTHETIC
C001115,Synthetic Customer 001115,INDIVIDUAL,AFFLUENT,TR,BRANCH,2023-07-02,False,False,MEDIUM,21333.540000,26,2027-04-28,True,False,CONTROLLED_SYNTHETIC
C001116,Synthetic Customer 001116,INDIVIDUAL,MASS,TR,BRANCH,2020-03-19,False,False,LOW,24353.040000,25,2027-07-12,True,True,CONTROLLED_SYNTHETIC
C001117,Synthetic Customer 001117,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2024-05-28,False,False,MEDIUM,219368.520000,30,2026-03-01,True,True,CONTROLLED_SYNTHETIC
C001118,Synthetic Customer 001118,INDIVIDUAL,MASS,TR,DIGITAL,2024-02-04,False,False,MEDIUM,75716.500000,22,2026-12-13,True,True,CONTROLLED_SYNTHETIC
C001119,Synthetic Customer 001119,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2022-07-18,False,False,MEDIUM,54204.470000,33,2027-07-20,True,True,CONTROLLED_SYNTHETIC
C001120,Synthetic Customer 001120,INDIVIDUAL,MASS,TR,DIGITAL,2017-03-15,False,False,HIGH,928214.870000,27,2026-03-02,True,True,CONTROLLED_SYNTHETIC
C001121,Synthetic Customer 001121,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2026-01-13,False,False,MEDIUM,32199.000000,23,2026-08-28,True,True,CONTROLLED_SYNTHETIC
C001122,Synthetic Customer 001122,CORPORATE,COMMERCIAL,TR,BRANCH,2021-01-03,False,False,LOW,42701.950000,26,2027-07-07,True,True,CONTROLLED_SYNTHETIC
C001123,Synthetic Customer 001123,CORPORATE,SME,TR,RELATIONSHIP_MANAGER,2019-11-19,False,False,LOW,267706.930000,33,2027-06-20,True,True,CONTROLLED_SYNTHETIC
C001124,Synthetic Customer 001124,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2023-01-05,False,False,LOW,43524.370000,25,2026-04-12,True,True,CONTROLLED_SYNTHETIC
C001125,Synthetic Customer 001125,INDIVIDUAL,AFFLUENT,TR,BRANCH,2019-11-09,False,False,MEDIUM,32481.040000,28,2027-07-26,True,True,CONTROLLED_SYNTHETIC
C001126,Synthetic Customer 001126,CORPORATE,CORPORATE,TR,BRANCH,2024-06-15,False,False,MEDIUM,71425.570000,33,2026-04-19,False,True,CONTROLLED_SYNTHETIC
C001127,Synthetic Customer 001127,INDIVIDUAL,MASS,TR,DIGITAL,2018-09-02,False,False,LOW,442645.350000,33,2026-11-14,True,True,CONTROLLED_SYNTHETIC
C001128,Synthetic Customer 001128,INDIVIDUAL,PRIVATE,TR,BRANCH,2023-02-01,False,False,MEDIUM,77168.280000,23,2027-01-19,True,True,CONTROLLED_SYNTHETIC
C001129,Synthetic Customer 001129,INDIVIDUAL,MASS,TR,DIGITAL,2017-12-09,False,False,HIGH,65348.940000,39,2027-08-17,True,True,CONTROLLED_SYNTHETIC
C001130,Synthetic Customer 001130,INDIVIDUAL,AFFLUENT,TR,RELATIONSHIP_MANAGER,2019-04-13,False,False,LOW,12761.220000,24,2026-08-13,True,True,CONTROLLED_SYNTHETIC
C001131,Synthetic Customer 001131,INDIVIDUAL,MASS,TR,BRANCH,2019-08-29,False,False,LOW,36672.690000,28,2027-06-25,True,True,CONTROLLED_SYNTHETIC
C001132,Synthetic Customer 001132,CORPORATE,COMMERCIAL,TR,BRANCH,2023-06-08,False,False,LOW,245587.780000,36,2027-09-21,True,True,CONTROLLED_SYNTHETIC
C001133,Synthetic Customer 001133,INDIVIDUAL,AFFLUENT,XH,DIGITAL,2024-12-28,False,False,MEDIUM,37541.550000,23,2026-12-06,True,True,CONTROLLED_SYNTHETIC
C001134,Synthetic Customer 001134,INDIVIDUAL,MASS,TR,BRANCH,2017-02-24,False,False,MEDIUM,338107.560000,23,2027-05-03,True,True,CONTROLLED_SYNTHETIC
C001135,Synthetic Customer 001135,INDIVIDUAL,MASS,DE,RELATIONSHIP_MANAGER,2025-08-09,False,False,LOW,34258.960000,28,2025-11-13,True,True,CONTROLLED_SYNTHETIC
C001136,Synthetic Customer 001136,CORPORATE,CORPORATE,TR,RELATIONSHIP_MANAGER,2025-07-25,False,False,MEDIUM,118682.800000,33,2026-02-27,True,True,CONTROLLED_SYNTHETIC
C001137,Synthetic Customer 001137,INDIVIDUAL,MASS,GE,BRANCH,2022-04-14,False,False,LOW,193824.610000,33,2025-09-26,True,True,CONTROLLED_SYNTHETIC
C001138,Synthetic Customer 001138,INDIVIDUAL,AFFLUENT,TR,BRANCH,2023-01-19,False,False,LOW,13204.500000,34,2027-05-03,True,True,CONTROLLED_SYNTHETIC
C001139,Synthetic Customer 001139,INDIVIDUAL,MASS,TR,DIGITAL,2017-04-22,False,False,LOW,34149.090000,29,2025-08-18,True,False,CONTROLLED_SYNTHETIC
C001140,Synthetic Customer 001140,CORPORATE,SME,TR,BRANCH,2024-06-01,False,False,LOW,142642.750000,25,2027-08-03,True,True,CONTROLLED_SYNTHETIC
C001141,Synthetic Customer 001141,INDIVIDUAL,MASS,TR,BRANCH,2024-03-17,False,False,LOW,470198.520000,25,2027-10-13,True,False,CONTROLLED_SYNTHETIC
C001142,Synthetic Customer 001142,INDIVIDUAL,MASS,TR,DIGITAL,2021-11-17,False,False,MEDIUM,90046.300000,25,2026-01-09,True,True,CONTROLLED_SYNTHETIC
C001143,Synthetic Customer 001143,CORPORATE,SME,TR,RELATIONSHIP_MANAGER,2019-07-17,False,False,LOW,39059.430000,30,2025-11-02,True,True,CONTROLLED_SYNTHETIC
C001144,Synthetic Customer 001144,CORPORATE,SME,TR,BRANCH,2025-05-27,False,False,LOW,481246.650000,31,2027-01-29,True,True,CONTROLLED_SYNTHETIC
C001145,Synthetic Customer 001145,CORPORATE,SME,TR,BRANCH,2020-07-12,False,False,MEDIUM,138579.420000,33,2026-07-04,True,True,CONTROLLED_SYNTHETIC
C001146,Synthetic Customer 001146,CORPORATE,SME,TR,DIGITAL,2020-04-11,False,False,LOW,68425.520000,21,2025-08-10,True,False,CONTROLLED_SYNTHETIC
C001147,Synthetic Customer 001147,INDIVIDUAL,PRIVATE,TR,BRANCH,2018-08-14,False,False,LOW,43021.550000,32,2026-07-22,True,True,CONTROLLED_SYNTHETIC
C001148,Synthetic Customer 001148,CORPORATE,SME,TR,DIGITAL,2022-01-27,False,False,LOW,118897.520000,32,2025-08-06,True,True,CONTROLLED_SYNTHETIC
C001149,Synthetic Customer 001149,INDIVIDUAL,PRIVATE,TR,RELATIONSHIP_MANAGER,2024-07-17,False,False,MEDIUM,37645.240000,28,2025-08-01,True,True,CONTROLLED_SYNTHETIC
C001150,Synthetic Customer 001150,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2018-07-19,False,False,LOW,67955.880000,21,2026-09-16,True,True,CONTROLLED_SYNTHETIC
C001151,Synthetic Customer 001151,INDIVIDUAL,MASS,TR,BRANCH,2023-07-21,False,False,LOW,115268.120000,32,2027-04-02,True,True,CONTROLLED_SYNTHETIC
C001152,Synthetic Customer 001152,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2019-08-16,False,False,LOW,560295.080000,28,2025-12-10,True,True,CONTROLLED_SYNTHETIC
C001153,Synthetic Customer 001153,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2017-02-23,False,False,LOW,36492.030000,23,2026-07-02,True,False,CONTROLLED_SYNTHETIC
C001154,Synthetic Customer 001154,CORPORATE,COMMERCIAL,TR,DIGITAL,2016-11-12,False,False,LOW,72013.780000,24,2026-06-05,True,True,CONTROLLED_SYNTHETIC
C001155,Synthetic Customer 001155,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2023-03-21,False,False,LOW,26152.600000,32,2026-11-11,True,True,CONTROLLED_SYNTHETIC
C001156,Synthetic Customer 001156,INDIVIDUAL,MASS,TR,BRANCH,2025-05-20,False,False,LOW,56713.510000,29,2026-07-29,True,True,CONTROLLED_SYNTHETIC
C001157,Synthetic Customer 001157,INDIVIDUAL,MASS,TR,DIGITAL,2016-08-31,False,False,MEDIUM,211135.070000,22,2027-03-17,True,True,CONTROLLED_SYNTHETIC
C001158,Synthetic Customer 001158,CORPORATE,COMMERCIAL,US,DIGITAL,2020-05-14,False,False,MEDIUM,22879.010000,28,2027-01-21,True,True,CONTROLLED_SYNTHETIC
C001159,Synthetic Customer 001159,INDIVIDUAL,MASS,TR,BRANCH,2022-06-26,False,False,LOW,84133.660000,28,2027-04-02,True,True,CONTROLLED_SYNTHETIC
C001160,Synthetic Customer 001160,CORPORATE,COMMERCIAL,TR,BRANCH,2018-11-06,False,False,LOW,65354.370000,35,2027-03-26,False,True,CONTROLLED_SYNTHETIC
C001161,Synthetic Customer 001161,CORPORATE,SME,RS,DIGITAL,2018-09-22,False,False,LOW,23509.560000,28,2026-03-05,True,True,CONTROLLED_SYNTHETIC
C001162,Synthetic Customer 001162,CORPORATE,COMMERCIAL,TR,DIGITAL,2018-10-07,False,False,MEDIUM,617467.360000,24,2026-09-14,False,True,CONTROLLED_SYNTHETIC
C001163,Synthetic Customer 001163,INDIVIDUAL,MASS,TR,DIGITAL,2020-10-05,False,False,LOW,293514.960000,19,2026-05-17,True,True,CONTROLLED_SYNTHETIC
C001164,Synthetic Customer 001164,CORPORATE,CORPORATE,TR,RELATIONSHIP_MANAGER,2018-09-08,False,False,LOW,270901.620000,35,2026-02-20,True,True,CONTROLLED_SYNTHETIC
C001165,Synthetic Customer 001165,INDIVIDUAL,MASS,TR,BRANCH,2022-12-18,False,False,LOW,42127.620000,21,2027-07-01,True,True,CONTROLLED_SYNTHETIC
C001166,Synthetic Customer 001166,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2024-02-29,False,False,MEDIUM,96169.290000,34,2025-08-11,True,True,CONTROLLED_SYNTHETIC
C001167,Synthetic Customer 001167,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2018-02-11,False,False,HIGH,196895.290000,31,2025-10-22,True,True,CONTROLLED_SYNTHETIC
C001168,Synthetic Customer 001168,INDIVIDUAL,MASS,TR,BRANCH,2019-11-15,False,False,LOW,104387.260000,27,2025-11-24,True,True,CONTROLLED_SYNTHETIC
C001169,Synthetic Customer 001169,INDIVIDUAL,MASS,TR,BRANCH,2017-01-02,False,False,MEDIUM,57340.150000,26,2025-10-29,True,True,CONTROLLED_SYNTHETIC
C001170,Synthetic Customer 001170,INDIVIDUAL,AFFLUENT,TR,RELATIONSHIP_MANAGER,2022-01-15,False,False,MEDIUM,35523.600000,24,2027-06-22,True,True,CONTROLLED_SYNTHETIC
C001171,Synthetic Customer 001171,INDIVIDUAL,AFFLUENT,GE,DIGITAL,2021-10-04,False,False,LOW,129949.990000,34,2026-03-22,True,True,CONTROLLED_SYNTHETIC
C001172,Synthetic Customer 001172,CORPORATE,SME,GB,DIGITAL,2016-10-09,False,False,MEDIUM,33542.230000,39,2027-09-06,True,True,CONTROLLED_SYNTHETIC
C001173,Synthetic Customer 001173,INDIVIDUAL,MASS,TR,DIGITAL,2020-08-14,False,False,LOW,48680.340000,23,2026-11-21,True,True,CONTROLLED_SYNTHETIC
C001174,Synthetic Customer 001174,INDIVIDUAL,MASS,TR,DIGITAL,2020-04-10,False,False,MEDIUM,22611.740000,29,2026-12-28,True,True,CONTROLLED_SYNTHETIC
C001175,Synthetic Customer 001175,INDIVIDUAL,MASS,AE,BRANCH,2017-05-06,False,False,MEDIUM,377237.370000,29,2025-07-07,True,True,CONTROLLED_SYNTHETIC
C001176,Synthetic Customer 001176,INDIVIDUAL,MASS,TR,BRANCH,2020-01-05,False,False,LOW,13162.200000,41,2026-09-04,True,True,CONTROLLED_SYNTHETIC
C001177,Synthetic Customer 001177,INDIVIDUAL,MASS,TR,BRANCH,2018-06-17,False,False,MEDIUM,123574.670000,23,2026-09-14,True,True,CONTROLLED_SYNTHETIC
C001178,Synthetic Customer 001178,CORPORATE,SME,TR,DIGITAL,2019-08-05,False,False,LOW,1372697.590000,31,2025-08-27,True,True,CONTROLLED_SYNTHETIC
C001179,Synthetic Customer 001179,INDIVIDUAL,MASS,GE,DIGITAL,2024-04-05,False,False,LOW,26289.800000,36,2027-04-03,True,True,CONTROLLED_SYNTHETIC
C001180,Synthetic Customer 001180,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2025-05-27,False,False,HIGH,258108.230000,30,2026-01-09,True,True,CONTROLLED_SYNTHETIC
C001181,Synthetic Customer 001181,CORPORATE,SME,TR,RELATIONSHIP_MANAGER,2025-06-15,False,False,MEDIUM,108578.850000,29,2027-03-14,True,True,CONTROLLED_SYNTHETIC
C001182,Synthetic Customer 001182,CORPORATE,COMMERCIAL,TR,DIGITAL,2023-12-22,False,False,MEDIUM,59621.230000,34,2027-07-30,True,True,CONTROLLED_SYNTHETIC
C001183,Synthetic Customer 001183,CORPORATE,SME,TR,BRANCH,2020-01-18,False,False,LOW,209416.690000,23,2025-08-13,True,True,CONTROLLED_SYNTHETIC
C001184,Synthetic Customer 001184,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2021-10-19,False,False,LOW,152270.440000,28,2027-02-03,True,True,CONTROLLED_SYNTHETIC
C001185,Synthetic Customer 001185,INDIVIDUAL,MASS,TR,BRANCH,2020-03-26,False,False,LOW,65081.420000,28,2025-07-11,True,True,CONTROLLED_SYNTHETIC
C001186,Synthetic Customer 001186,INDIVIDUAL,MASS,TR,DIGITAL,2024-02-10,False,False,MEDIUM,64634.690000,31,2026-12-30,True,True,CONTROLLED_SYNTHETIC
C001187,Synthetic Customer 001187,INDIVIDUAL,MASS,TR,BRANCH,2022-04-15,False,False,LOW,127456.820000,23,2026-10-01,True,True,CONTROLLED_SYNTHETIC
C001188,Synthetic Customer 001188,INDIVIDUAL,MASS,GB,DIGITAL,2020-01-11,False,False,LOW,579711.090000,27,2027-04-05,True,True,CONTROLLED_SYNTHETIC
C001189,Synthetic Customer 001189,INDIVIDUAL,PRIVATE,TR,DIGITAL,2024-01-28,True,False,LOW,30732.370000,22,2027-01-14,True,True,CONTROLLED_SYNTHETIC
C001190,Synthetic Customer 001190,INDIVIDUAL,AFFLUENT,US,DIGITAL,2026-05-27,False,False,MEDIUM,50062.050000,38,2026-02-12,True,True,CONTROLLED_SYNTHETIC
C001191,Synthetic Customer 001191,INDIVIDUAL,MASS,AE,DIGITAL,2024-03-29,False,False,LOW,10422.550000,35,2027-07-28,True,True,CONTROLLED_SYNTHETIC
C001192,Synthetic Customer 001192,INDIVIDUAL,AFFLUENT,TR,BRANCH,2023-01-18,False,False,MEDIUM,24042.400000,25,2025-09-26,True,True,CONTROLLED_SYNTHETIC
C001193,Synthetic Customer 001193,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2025-11-09,False,False,MEDIUM,229575.160000,34,2026-08-14,True,True,CONTROLLED_SYNTHETIC
C001194,Synthetic Customer 001194,INDIVIDUAL,AFFLUENT,TR,BRANCH,2024-09-17,False,False,MEDIUM,36670.250000,28,2026-05-18,True,True,CONTROLLED_SYNTHETIC
C001195,Synthetic Customer 001195,CORPORATE,SME,US,DIGITAL,2020-09-12,False,False,LOW,922415.670000,26,2027-02-22,True,True,CONTROLLED_SYNTHETIC
C001196,Synthetic Customer 001196,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2026-04-27,False,False,LOW,101180.600000,32,2027-06-21,True,True,CONTROLLED_SYNTHETIC
C001197,Synthetic Customer 001197,INDIVIDUAL,MASS,GB,DIGITAL,2022-02-13,False,False,LOW,79400.220000,27,2026-04-12,True,True,CONTROLLED_SYNTHETIC
C001198,Synthetic Customer 001198,INDIVIDUAL,MASS,TR,BRANCH,2018-01-02,False,False,LOW,14339.760000,20,2026-08-08,True,True,CONTROLLED_SYNTHETIC
C001199,Synthetic Customer 001199,CORPORATE,SME,TR,BRANCH,2020-02-15,False,False,MEDIUM,19492.480000,26,2027-06-10,True,True,CONTROLLED_SYNTHETIC
C001200,Synthetic Customer 001200,CORPORATE,COMMERCIAL,TR,RELATIONSHIP_MANAGER,2017-02-22,False,False,LOW,773944.880000,24,2026-10-12,True,True,CONTROLLED_SYNTHETIC
C001201,Synthetic Customer 001201,CORPORATE,SME,RS,BRANCH,2024-03-30,False,False,LOW,28106.450000,31,2027-09-17,True,True,CONTROLLED_SYNTHETIC
C001202,Synthetic Customer 001202,INDIVIDUAL,MASS,TR,BRANCH,2018-07-21,False,False,LOW,33131.440000,30,2026-08-12,True,True,CONTROLLED_SYNTHETIC
C001203,Synthetic Customer 001203,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2017-04-08,False,False,MEDIUM,59089.100000,21,2027-09-28,True,True,CONTROLLED_SYNTHETIC
C001204,Synthetic Customer 001204,CORPORATE,CORPORATE,TR,RELATIONSHIP_MANAGER,2021-06-01,False,False,LOW,46394.590000,20,2025-10-06,True,True,CONTROLLED_SYNTHETIC
C001205,Synthetic Customer 001205,CORPORATE,SME,TR,DIGITAL,2018-01-27,False,False,LOW,156515.240000,29,2026-01-12,True,True,CONTROLLED_SYNTHETIC
C001206,Synthetic Customer 001206,INDIVIDUAL,MASS,TR,DIGITAL,2018-03-31,False,False,HIGH,64399.130000,31,2026-09-22,True,True,CONTROLLED_SYNTHETIC
C001207,Synthetic Customer 001207,INDIVIDUAL,MASS,GB,BRANCH,2018-09-12,False,False,LOW,37786.010000,26,2026-01-04,True,True,CONTROLLED_SYNTHETIC
C001208,Synthetic Customer 001208,INDIVIDUAL,MASS,TR,BRANCH,2017-01-25,False,False,MEDIUM,48146.860000,33,2025-10-27,True,True,CONTROLLED_SYNTHETIC
C001209,Synthetic Customer 001209,CORPORATE,SME,TR,DIGITAL,2016-11-04,False,False,LOW,97015.430000,35,2026-12-29,True,True,CONTROLLED_SYNTHETIC
C001210,Synthetic Customer 001210,INDIVIDUAL,PRIVATE,TR,BRANCH,2024-03-05,False,False,LOW,28090.290000,30,2025-08-15,True,True,CONTROLLED_SYNTHETIC
C001211,Synthetic Customer 001211,INDIVIDUAL,MASS,RS,BRANCH,2026-02-20,False,False,LOW,31105.690000,23,2026-05-24,True,True,CONTROLLED_SYNTHETIC
C001212,Synthetic Customer 001212,INDIVIDUAL,MASS,TR,BRANCH,2017-05-10,False,False,LOW,26008.090000,20,2026-09-08,True,True,CONTROLLED_SYNTHETIC
C001213,Synthetic Customer 001213,INDIVIDUAL,MASS,TR,BRANCH,2022-01-02,False,False,LOW,173393.510000,24,2025-09-24,True,True,CONTROLLED_SYNTHETIC
C001214,Synthetic Customer 001214,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2018-06-13,False,False,MEDIUM,81903.860000,24,2026-08-19,True,True,CONTROLLED_SYNTHETIC
C001215,Synthetic Customer 001215,INDIVIDUAL,MASS,TR,BRANCH,2019-11-02,False,False,MEDIUM,34476.370000,36,2025-12-22,True,True,CONTROLLED_SYNTHETIC
C001216,Synthetic Customer 001216,INDIVIDUAL,MASS,TR,BRANCH,2024-06-14,False,False,LOW,34328.550000,25,2025-11-25,True,True,CONTROLLED_SYNTHETIC
C001217,Synthetic Customer 001217,CORPORATE,SME,GE,BRANCH,2016-10-04,False,False,LOW,11597.960000,19,2026-04-23,True,True,CONTROLLED_SYNTHETIC
C001218,Synthetic Customer 001218,INDIVIDUAL,MASS,TR,DIGITAL,2020-01-29,False,False,LOW,63970.350000,32,2027-08-30,True,True,CONTROLLED_SYNTHETIC
C001219,Synthetic Customer 001219,INDIVIDUAL,MASS,GB,DIGITAL,2021-07-24,True,False,MEDIUM,29793.450000,32,2027-07-23,True,True,CONTROLLED_SYNTHETIC
