account_id,customer_id,account_type,currency,opened_date,status,dormant_flag,dormant_since,data_class
A0001610,C001408,SAVINGS,USD,2017-04-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001611,C001691,BUSINESS,TRY,2018-06-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001612,C001338,CURRENT,TRY,2025-08-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001613,C000011,PAYMENT,TRY,2020-09-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001614,C000701,PAYMENT,TRY,2025-02-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001615,C000013,CURRENT,EUR,2021-12-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001616,C000209,CURRENT,TRY,2025-12-22,OPEN,True,1765929600000000000,CONTROLLED_SYNTHETIC
A0001617,C001565,SAVINGS,TRY,2024-11-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001618,C001539,SAVINGS,TRY,2018-06-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001619,C001064,SAVINGS,TRY,2023-06-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001620,C000920,CURRENT,TRY,2017-08-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001621,C000878,CURRENT,TRY,2019-03-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001622,C001549,PAYMENT,TRY,2014-12-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001623,C000603,SAVINGS,USD,2015-09-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001624,C000607,CURRENT,TRY,2025-06-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001625,C001304,CURRENT,TRY,2020-04-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001626,C001215,CURRENT,TRY,2023-07-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001627,C001421,SAVINGS,TRY,2021-08-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001628,C000859,CURRENT,TRY,2015-05-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001629,C000804,CURRENT,TRY,2019-01-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001630,C000073,BUSINESS,TRY,2025-03-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001631,C001038,CURRENT,TRY,2021-06-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001632,C001336,SAVINGS,EUR,2019-09-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001633,C000806,PAYMENT,TRY,2021-03-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001634,C000585,SAVINGS,USD,2025-11-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001635,C000628,SAVINGS,TRY,2025-10-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001636,C001799,PAYMENT,TRY,2025-05-27,OPEN,True,1761436800000000000,CONTROLLED_SYNTHETIC
A0001637,C001386,CURRENT,TRY,2024-11-19,OPEN,True,1724889600000000000,CONTROLLED_SYNTHETIC
A0001638,C000068,SAVINGS,USD,2021-05-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001639,C001279,CURRENT,TRY,2022-11-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001640,C000369,CURRENT,TRY,2022-02-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001641,C001733,CURRENT,TRY,2018-03-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001642,C000287,CURRENT,TRY,2023-05-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001643,C001774,CURRENT,TRY,2015-03-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001644,C000056,CURRENT,TRY,2017-09-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001645,C001236,SAVINGS,TRY,2024-05-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001646,C001091,SAVINGS,TRY,2022-03-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001647,C001040,SAVINGS,TRY,2025-02-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001648,C000690,PAYMENT,USD,2026-01-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001649,C000558,PAYMENT,TRY,2024-09-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001650,C001216,BUSINESS,TRY,2024-10-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001651,C001598,BUSINESS,TRY,2022-08-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001652,C000916,SAVINGS,USD,2022-01-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001653,C000748,PAYMENT,USD,2015-09-13,OPEN,True,1745452800000000000,CONTROLLED_SYNTHETIC
A0001654,C001123,CURRENT,USD,2022-05-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001655,C000927,BUSINESS,TRY,2020-08-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001656,C000064,SAVINGS,USD,2025-04-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001657,C000288,PAYMENT,TRY,2019-08-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001658,C000281,SAVINGS,TRY,2017-01-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001659,C001099,SAVINGS,TRY,2015-06-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001660,C001194,SAVINGS,TRY,2025-09-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001661,C000074,CURRENT,TRY,2022-12-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001662,C001060,CURRENT,TRY,2017-01-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001663,C001548,PAYMENT,USD,2018-01-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001664,C001567,CURRENT,TRY,2020-07-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001665,C001019,PAYMENT,TRY,2019-08-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001666,C000346,SAVINGS,TRY,2015-03-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001667,C000590,CURRENT,TRY,2023-01-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001668,C000412,CURRENT,TRY,2023-08-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001669,C000427,PAYMENT,TRY,2015-10-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001670,C001182,CURRENT,TRY,2024-03-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001671,C000195,CURRENT,EUR,2020-12-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001672,C000555,SAVINGS,TRY,2025-06-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001673,C000148,PAYMENT,TRY,2026-02-09,OPEN,True,1759968000000000000,CONTROLLED_SYNTHETIC
A0001674,C000570,PAYMENT,USD,2024-04-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001675,C001288,CURRENT,TRY,2019-01-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001676,C001658,CURRENT,TRY,2023-11-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001677,C000193,PAYMENT,TRY,2025-08-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001678,C000300,SAVINGS,TRY,2024-07-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001679,C001442,CURRENT,EUR,2019-05-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001680,C000466,CURRENT,TRY,2025-08-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001681,C001544,PAYMENT,TRY,2020-05-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001682,C001633,PAYMENT,TRY,2024-08-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001683,C000497,SAVINGS,TRY,2023-08-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001684,C000368,CURRENT,TRY,2020-04-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001685,C000809,PAYMENT,TRY,2017-10-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001686,C000282,SAVINGS,TRY,2024-04-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001687,C001666,PAYMENT,TRY,2017-09-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001688,C000596,CURRENT,TRY,2019-12-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001689,C000066,CURRENT,TRY,2015-10-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001690,C000096,CURRENT,TRY,2023-09-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001691,C001450,PAYMENT,TRY,2016-08-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001692,C000404,CURRENT,TRY,2018-11-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001693,C001597,PAYMENT,TRY,2023-12-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001694,C001205,PAYMENT,TRY,2023-10-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001695,C000771,PAYMENT,TRY,2020-11-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001696,C000468,PAYMENT,TRY,2023-09-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001697,C001366,PAYMENT,EUR,2019-11-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001698,C000525,CURRENT,TRY,2017-02-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001699,C001068,SAVINGS,TRY,2024-02-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001700,C000777,PAYMENT,EUR,2024-08-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001701,C000878,BUSINESS,TRY,2023-08-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001702,C001137,CURRENT,USD,2023-11-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001703,C000612,CURRENT,TRY,2015-12-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001704,C000439,BUSINESS,TRY,2016-01-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001705,C001594,BUSINESS,TRY,2023-06-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001706,C001275,PAYMENT,TRY,2018-11-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001707,C001364,BUSINESS,TRY,2025-11-07,OPEN,True,1718150400000000000,CONTROLLED_SYNTHETIC
A0001708,C000875,PAYMENT,TRY,2025-09-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001709,C001583,BUSINESS,USD,2016-10-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001710,C000261,CURRENT,TRY,2015-11-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001711,C000012,SAVINGS,TRY,2015-08-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001712,C001287,PAYMENT,TRY,2025-04-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001713,C000708,SAVINGS,TRY,2019-09-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001714,C001145,SAVINGS,TRY,2020-06-28,OPEN,True,1720656000000000000,CONTROLLED_SYNTHETIC
A0001715,C001493,PAYMENT,TRY,2024-02-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001716,C000077,SAVINGS,TRY,2017-06-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001717,C001683,SAVINGS,USD,2017-10-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001718,C001559,CURRENT,TRY,2024-06-04,OPEN,True,1753228800000000000,CONTROLLED_SYNTHETIC
A0001719,C000943,PAYMENT,TRY,2018-01-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001720,C001632,CURRENT,TRY,2016-01-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001721,C001391,PAYMENT,TRY,2018-03-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001722,C000317,SAVINGS,USD,2016-12-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001723,C001085,CURRENT,TRY,2022-12-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001724,C001323,CURRENT,TRY,2019-11-15,OPEN,True,1759881600000000000,CONTROLLED_SYNTHETIC
A0001725,C000985,BUSINESS,TRY,2025-09-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001726,C000627,PAYMENT,TRY,2021-03-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001727,C001047,CURRENT,TRY,2018-04-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001728,C000941,SAVINGS,USD,2016-11-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001729,C001613,PAYMENT,TRY,2022-06-02,OPEN,True,1734652800000000000,CONTROLLED_SYNTHETIC
A0001730,C000069,BUSINESS,USD,2018-12-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001731,C001641,SAVINGS,USD,2016-05-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001732,C000471,CURRENT,TRY,2022-09-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001733,C001727,SAVINGS,TRY,2024-11-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001734,C000727,CURRENT,EUR,2017-11-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001735,C001018,BUSINESS,TRY,2024-02-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001736,C001504,CURRENT,TRY,2016-05-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001737,C001404,SAVINGS,USD,2015-06-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001738,C000455,SAVINGS,TRY,2025-10-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001739,C001240,BUSINESS,TRY,2021-01-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001740,C000275,PAYMENT,TRY,2020-05-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001741,C000371,PAYMENT,TRY,2024-07-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001742,C000683,CURRENT,TRY,2017-05-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001743,C001037,CURRENT,TRY,2019-04-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001744,C000420,PAYMENT,TRY,2024-09-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001745,C001245,CURRENT,TRY,2020-09-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001746,C001050,SAVINGS,EUR,2023-05-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001747,C000871,BUSINESS,TRY,2019-01-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001748,C001357,SAVINGS,TRY,2025-03-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001749,C001266,SAVINGS,TRY,2016-05-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001750,C000036,CURRENT,TRY,2015-04-27,OPEN,True,1739059200000000000,CONTROLLED_SYNTHETIC
A0001751,C000351,CURRENT,TRY,2020-12-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001752,C001699,SAVINGS,TRY,2016-06-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001753,C001455,SAVINGS,TRY,2024-07-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001754,C001742,SAVINGS,TRY,2015-11-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001755,C000626,PAYMENT,TRY,2021-10-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001756,C001424,SAVINGS,TRY,2015-12-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001757,C000143,PAYMENT,TRY,2022-01-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001758,C001576,CURRENT,TRY,2025-09-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001759,C001268,PAYMENT,TRY,2026-01-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001760,C000955,SAVINGS,TRY,2023-10-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001761,C000196,SAVINGS,TRY,2020-08-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001762,C001414,CURRENT,TRY,2020-06-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001763,C001784,BUSINESS,TRY,2015-08-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001764,C001071,CURRENT,EUR,2017-03-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001765,C000742,CURRENT,TRY,2021-07-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001766,C000058,SAVINGS,TRY,2025-10-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001767,C000760,CURRENT,TRY,2020-03-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001768,C001713,CURRENT,TRY,2016-11-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001769,C001664,BUSINESS,TRY,2024-03-10,OPEN,True,1727308800000000000,CONTROLLED_SYNTHETIC
A0001770,C000568,PAYMENT,TRY,2018-05-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001771,C001757,BUSINESS,TRY,2023-09-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001772,C001706,PAYMENT,USD,2020-11-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001773,C001714,CURRENT,TRY,2023-03-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001774,C000197,CURRENT,TRY,2020-02-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001775,C000389,CURRENT,TRY,2020-12-06,OPEN,True,1719792000000000000,CONTROLLED_SYNTHETIC
A0001776,C001328,CURRENT,TRY,2022-04-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001777,C001319,SAVINGS,TRY,2017-12-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001778,C000553,SAVINGS,TRY,2024-09-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001779,C001094,SAVINGS,TRY,2020-09-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001780,C001740,SAVINGS,TRY,2017-08-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001781,C000617,CURRENT,TRY,2016-01-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001782,C001097,CURRENT,TRY,2025-06-04,OPEN,True,1715299200000000000,CONTROLLED_SYNTHETIC
A0001783,C001128,PAYMENT,TRY,2016-06-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001784,C000298,BUSINESS,TRY,2014-12-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001785,C000454,PAYMENT,TRY,2016-04-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001786,C001722,PAYMENT,TRY,2016-11-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001787,C001623,CURRENT,TRY,2021-10-31,OPEN,True,1719964800000000000,CONTROLLED_SYNTHETIC
A0001788,C000930,SAVINGS,TRY,2025-11-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001789,C000525,SAVINGS,TRY,2022-10-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001790,C000639,PAYMENT,TRY,2018-01-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001791,C001730,SAVINGS,EUR,2015-01-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001792,C000646,SAVINGS,TRY,2018-05-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001793,C001679,PAYMENT,USD,2021-12-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001794,C001189,CURRENT,USD,2017-09-25,OPEN,True,1713052800000000000,CONTROLLED_SYNTHETIC
A0001795,C001673,SAVINGS,TRY,2020-12-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001796,C000942,BUSINESS,TRY,2019-05-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001797,C001528,CURRENT,TRY,2025-06-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001798,C000820,CURRENT,EUR,2023-07-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001799,C000686,SAVINGS,TRY,2018-04-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001800,C000055,CURRENT,TRY,2022-05-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001801,C001290,PAYMENT,TRY,2023-07-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001802,C000041,PAYMENT,TRY,2018-02-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001803,C000944,PAYMENT,TRY,2018-11-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001804,C000163,CURRENT,TRY,2022-06-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001805,C000038,BUSINESS,TRY,2016-01-10,OPEN,True,1745020800000000000,CONTROLLED_SYNTHETIC
A0001806,C000139,CURRENT,TRY,2018-06-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001807,C001699,BUSINESS,TRY,2023-11-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001808,C000434,PAYMENT,TRY,2021-02-13,OPEN,True,1726012800000000000,CONTROLLED_SYNTHETIC
A0001809,C001429,SAVINGS,TRY,2019-04-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001810,C001178,PAYMENT,TRY,2024-04-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001811,C001473,CURRENT,TRY,2018-12-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001812,C001443,PAYMENT,TRY,2015-11-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001813,C001485,BUSINESS,TRY,2017-07-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001814,C000864,SAVINGS,TRY,2024-02-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001815,C000932,CURRENT,TRY,2023-12-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001816,C001308,PAYMENT,TRY,2016-11-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001817,C000671,CURRENT,TRY,2023-07-24,OPEN,True,1767484800000000000,CONTROLLED_SYNTHETIC
A0001818,C000017,CURRENT,TRY,2015-11-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001819,C000194,CURRENT,TRY,2015-04-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001820,C001310,SAVINGS,TRY,2019-12-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001821,C001545,CURRENT,USD,2021-01-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001822,C000207,BUSINESS,TRY,2021-10-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001823,C001069,CURRENT,TRY,2021-06-12,OPEN,True,1742515200000000000,CONTROLLED_SYNTHETIC
A0001824,C001642,PAYMENT,TRY,2019-06-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001825,C001233,SAVINGS,USD,2025-11-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001826,C001189,PAYMENT,TRY,2022-02-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001827,C000397,CURRENT,TRY,2018-05-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001828,C000353,BUSINESS,TRY,2022-02-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001829,C001282,BUSINESS,TRY,2023-12-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001830,C001286,PAYMENT,TRY,2015-08-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001831,C000109,CURRENT,USD,2022-01-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001832,C001510,SAVINGS,TRY,2025-04-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001833,C001518,PAYMENT,USD,2014-12-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001834,C001183,PAYMENT,USD,2024-03-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001835,C000331,CURRENT,USD,2015-06-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001836,C000543,BUSINESS,USD,2018-12-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001837,C000272,SAVINGS,TRY,2019-10-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001838,C000436,PAYMENT,TRY,2020-10-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001839,C001681,BUSINESS,TRY,2020-01-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001840,C000662,PAYMENT,TRY,2024-05-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001841,C000907,CURRENT,TRY,2024-03-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001842,C001373,CURRENT,TRY,2024-09-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001843,C001702,SAVINGS,TRY,2016-07-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001844,C001797,SAVINGS,TRY,2025-07-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001845,C001383,BUSINESS,TRY,2015-04-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001846,C001667,BUSINESS,TRY,2020-07-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001847,C000159,PAYMENT,TRY,2023-02-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001848,C000673,CURRENT,TRY,2018-02-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001849,C000501,CURRENT,TRY,2024-03-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001850,C001279,PAYMENT,TRY,2022-07-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001851,C000315,PAYMENT,TRY,2025-12-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001852,C000545,CURRENT,TRY,2024-07-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001853,C001444,CURRENT,TRY,2021-04-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001854,C001703,CURRENT,TRY,2015-01-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001855,C000843,CURRENT,TRY,2014-11-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001856,C001536,PAYMENT,USD,2016-11-15,OPEN,True,1748217600000000000,CONTROLLED_SYNTHETIC
A0001857,C000076,CURRENT,TRY,2024-02-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001858,C000071,CURRENT,TRY,2020-08-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001859,C000789,PAYMENT,TRY,2018-02-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001860,C000705,SAVINGS,TRY,2015-01-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001861,C000312,SAVINGS,TRY,2025-12-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001862,C000164,PAYMENT,TRY,2017-01-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001863,C001533,BUSINESS,TRY,2015-12-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001864,C000161,PAYMENT,TRY,2024-10-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001865,C000493,CURRENT,TRY,2020-04-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001866,C001344,CURRENT,TRY,2022-01-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001867,C001173,PAYMENT,TRY,2023-08-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001868,C001521,PAYMENT,TRY,2025-06-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001869,C000296,SAVINGS,TRY,2023-05-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001870,C000461,BUSINESS,TRY,2022-12-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001871,C000719,SAVINGS,TRY,2016-09-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001872,C001691,CURRENT,TRY,2022-10-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001873,C001318,PAYMENT,TRY,2020-11-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001874,C001143,CURRENT,TRY,2021-05-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001875,C000379,PAYMENT,USD,2018-06-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001876,C001010,CURRENT,TRY,2016-10-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001877,C001619,CURRENT,TRY,2021-01-05,OPEN,False,,CONTROLLED_SYNTHETIC
