customer_id,transaction_count,total_amount_try,unique_counterparties,maximum_transaction_try,turnover_deviation,cash_ratio,high_risk_ratio,out_in_ratio,anomaly_score,anomaly_flag
C001178,44.000000,2845873.370000,44.000000,217966.780000,0.691066,0.215327,0.000000,1.130168,96.390000,True
C001179,27.000000,30226.150000,27.000000,4345.540000,0.383243,0.254669,0.000000,0.660715,18.610000,False
C001180,1.000000,150907.310000,1.000000,150907.310000,0.194889,0.000000,0.000000,150907.310000,99.000000,True
C001181,53.000000,248688.150000,53.000000,27149.250000,0.763464,0.235162,0.000000,0.475513,77.390000,False
C001182,21.000000,50300.000000,21.000000,7834.260000,0.281220,0.072815,0.000000,0.511847,11.500000,False
C001183,26.000000,364775.280000,26.000000,70764.220000,0.580621,0.303741,0.000000,0.670727,55.280000,False
C001184,27.000000,882337.680000,27.000000,324828.570000,1.931514,0.074207,0.000000,0.876207,91.280000,False
C001185,22.000000,61341.480000,22.000000,11362.080000,0.314178,0.145162,0.000000,2.966771,35.220000,False
C001186,48.000000,127816.450000,48.000000,12661.330000,0.659174,0.138780,0.000000,1.102001,61.500000,False
C001187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001188,52.000000,1503804.740000,52.000000,95095.630000,0.864686,0.200275,0.021809,0.820623,93.560000,False
C001189,21.000000,36385.320000,20.000000,6332.980000,0.394647,0.159810,0.000000,0.694922,5.170000,False
C001190,29.000000,44446.720000,29.000000,6230.290000,0.295944,0.108373,0.000000,1.205616,23.060000,False
C001191,28.000000,15929.700000,28.000000,3562.340000,0.509463,0.384153,0.000000,0.745707,54.170000,False
C001192,16.000000,21401.170000,16.000000,6776.820000,0.296714,0.041153,0.000000,0.257973,45.440000,False
C001193,31.000000,260682.340000,31.000000,26011.290000,0.378500,0.170025,0.000000,0.941957,29.890000,False
C001194,28.000000,45782.410000,28.000000,6791.600000,0.416163,0.159825,0.000000,0.843377,9.330000,False
C001195,24.000000,1707131.560000,24.000000,251124.500000,0.616906,0.103271,0.015858,0.757318,91.670000,False
C001196,33.000000,164100.860000,33.000000,28716.510000,0.540620,0.207953,0.000000,4.006094,66.560000,False
C001197,30.000000,145105.570000,30.000000,26973.770000,0.609174,0.044726,0.000000,1.208798,35.110000,False
C001198,83.000000,104079.600000,83.000000,5925.010000,2.419371,0.117184,0.000000,1.234366,96.780000,True
C001199,38.000000,38782.930000,38.000000,4625.070000,0.663212,0.207366,0.000000,2.246982,58.780000,False
C001200,22.000000,920685.350000,22.000000,125231.780000,0.396534,0.184867,0.000000,1.462249,75.330000,False
C001201,19.000000,38235.990000,19.000000,5067.960000,0.453466,0.031716,0.000000,1.134363,29.500000,False
C001202,22.000000,39941.580000,22.000000,8556.780000,0.401850,0.084005,0.000000,0.680143,3.890000,False
C001203,26.000000,109860.180000,26.000000,16676.540000,0.619743,0.084415,0.000000,2.906395,36.110000,False
C001204,20.000000,46045.000000,20.000000,4761.360000,0.330822,0.267112,0.000000,1.968378,32.670000,False
C001205,26.000000,170995.960000,26.000000,20841.820000,0.364173,0.100483,0.000000,0.856951,3.610000,False
C001206,13.000000,26048.280000,13.000000,6918.860000,0.134827,0.210007,0.000000,0.678043,63.440000,False
C001207,28.000000,52464.250000,27.000000,6513.590000,0.462819,0.216088,0.000000,1.065764,10.390000,False
C001208,46.000000,97198.790000,46.000000,11000.840000,0.672933,0.086072,0.015895,0.918741,70.890000,False
C001209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001210,39.000000,58046.340000,39.000000,6915.140000,0.688807,0.062361,0.000000,0.869024,56.890000,False
C001211,21.000000,39047.920000,21.000000,7703.110000,0.418443,0.163559,0.000000,0.433367,9.170000,False
C001212,22.000000,49458.540000,22.000000,16895.250000,0.633887,0.109579,0.000000,0.215703,9.780000,False
C001213,13.000000,211547.610000,13.000000,44507.040000,0.406681,0.000000,0.000000,0.577850,69.720000,False
C001214,26.000000,120648.710000,26.000000,42390.670000,0.491018,0.123038,0.034420,0.473630,52.500000,False
C001215,53.000000,57868.830000,53.000000,4637.720000,0.559502,0.177682,0.000000,0.934411,70.220000,False
C001216,69.000000,365056.560000,69.000000,238456.840000,3.544732,0.062962,0.000000,5.795963,98.780000,True
C001217,26.000000,20851.060000,26.000000,5109.800000,0.599274,0.167400,0.000000,0.400949,14.440000,False
C001218,19.000000,249329.750000,19.000000,203622.080000,1.299194,0.020144,0.000000,7.729416,91.500000,False
C001219,23.000000,444906.750000,23.000000,405079.850000,4.977680,0.001840,0.001840,0.050435,96.890000,True
C001220,30.000000,36322.120000,30.000000,4349.730000,0.479254,0.284070,0.000000,1.893690,49.170000,False
C001221,66.000000,81534.820000,66.000000,6240.020000,1.060269,0.154565,0.000000,0.668545,90.060000,False
C001222,23.000000,17881.320000,23.000000,3416.000000,0.438368,0.065023,0.000000,2.703256,36.280000,False
C001223,28.000000,145278.490000,28.000000,17471.830000,0.464351,0.235757,0.000000,1.196327,13.560000,False
C001224,42.000000,77257.420000,42.000000,8066.770000,0.671510,0.065760,0.000000,1.111969,60.440000,False
C001225,26.000000,367930.480000,26.000000,64721.230000,0.316457,0.180070,0.012955,0.648765,50.780000,False
C001226,17.000000,12562.810000,17.000000,2874.600000,0.199896,0.120538,0.000000,0.701445,32.330000,False
C001227,17.000000,15892.710000,17.000000,2595.790000,0.646086,0.138609,0.000000,1.591766,40.780000,False
C001228,20.000000,7429.490000,20.000000,1259.650000,0.172772,0.356195,0.169547,0.663861,89.390000,False
C001229,34.000000,644761.350000,33.000000,67032.220000,0.573113,0.114918,0.000000,1.284116,63.670000,False
C001230,27.000000,694581.640000,27.000000,169116.680000,0.413240,0.204383,0.000000,0.370403,77.940000,False
C001231,21.000000,57039.140000,21.000000,9360.060000,0.300334,0.092761,0.000000,0.502377,4.170000,False
C001232,29.000000,456439.590000,29.000000,53599.970000,0.579265,0.088224,0.000000,1.546817,53.330000,False
C001233,23.000000,56699.970000,23.000000,11914.130000,0.277014,0.020359,0.000000,1.346245,26.780000,False
C001234,25.000000,324262.980000,24.000000,30543.380000,0.357337,0.323142,0.000000,0.435224,48.060000,False
C001235,46.000000,193500.230000,46.000000,20902.430000,0.577772,0.142687,0.000000,1.593847,64.890000,False
C001236,25.000000,89988.990000,25.000000,9649.010000,0.352092,0.259761,0.000000,0.823782,6.670000,False
C001237,17.000000,22021.930000,17.000000,7791.400000,0.362089,0.328075,0.000000,0.543015,53.000000,False
C001238,16.000000,2018741.590000,16.000000,232962.800000,0.317448,0.018670,0.000000,1.050417,93.610000,False
C001239,21.000000,569559.310000,21.000000,76627.570000,0.241129,0.067700,0.000000,1.506721,56.330000,False
C001240,17.000000,178446.560000,17.000000,31671.510000,0.381855,0.091772,0.000000,1.546901,31.890000,False
C001241,24.000000,22103.070000,24.000000,2955.440000,0.593337,0.042422,0.000000,1.965709,29.610000,False
C001242,17.000000,106718.230000,17.000000,30826.760000,0.291062,0.174909,0.000000,0.318440,34.500000,False
C001243,22.000000,142939.400000,22.000000,29017.520000,0.441053,0.018667,0.000000,2.106795,33.060000,False
C001244,25.000000,49792.370000,25.000000,7600.400000,0.336262,0.083051,0.000000,1.200199,5.280000,False
C001245,52.000000,337357.560000,52.000000,23798.280000,0.741436,0.175588,0.000000,1.057817,70.390000,False
C001246,23.000000,479311.970000,23.000000,85128.460000,0.366297,0.128767,0.000000,0.319893,52.170000,False
C001247,23.000000,193808.110000,23.000000,28105.460000,0.542675,0.103739,0.000000,2.007210,23.000000,False
C001248,20.000000,65402.510000,20.000000,15000.580000,0.381982,0.208505,0.000000,0.329058,18.720000,False
C001249,22.000000,27573.690000,22.000000,6007.980000,0.299240,0.235835,0.000000,0.902319,10.330000,False
C001250,16.000000,226648.560000,16.000000,41750.760000,0.238744,0.067654,0.000000,2.062009,53.440000,False
C001251,31.000000,12199.800000,31.000000,1122.490000,0.415494,0.114232,0.000000,1.354328,36.000000,False
C001252,34.000000,228890.430000,34.000000,15614.960000,0.627449,0.057300,0.013800,0.825268,54.670000,False
C001253,23.000000,77518.320000,23.000000,10928.310000,0.312317,0.181038,0.000000,0.824936,0.720000,False
C001254,23.000000,1639508.550000,22.000000,251917.760000,0.396910,0.081342,0.000000,5.137174,92.890000,False
C001255,29.000000,161288.520000,29.000000,28931.170000,0.359050,0.059997,0.000000,0.811195,24.220000,False
C001256,21.000000,116032.210000,21.000000,26524.760000,0.514493,0.179121,0.071739,0.192978,66.720000,False
C001257,15.000000,53124.710000,15.000000,15519.130000,0.278542,0.129791,0.000000,3.253679,62.390000,False
C001258,25.000000,94182.650000,25.000000,15237.990000,0.396254,0.081881,0.000000,1.349563,2.220000,False
C001259,76.000000,406522.820000,76.000000,40041.170000,1.186175,0.154760,0.000000,0.680918,94.830000,False
C001260,21.000000,43990.970000,21.000000,7500.300000,0.296443,0.393893,0.067053,0.502251,76.720000,False
C001261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001262,27.000000,118911.170000,27.000000,21290.190000,0.467977,0.158614,0.000000,0.436013,8.940000,False
C001263,27.000000,27515.970000,27.000000,2931.030000,0.658133,0.079114,0.000000,1.974378,30.330000,False
C001264,23.000000,447900.020000,23.000000,62624.510000,0.337296,0.085686,0.000000,0.732235,41.000000,False
C001265,77.000000,192060.480000,76.000000,12037.860000,1.159432,0.169841,0.000000,1.339662,94.500000,False
C001266,44.000000,172701.100000,44.000000,21200.810000,0.598603,0.127320,0.000000,1.661302,61.780000,False
C001267,31.000000,210875.680000,31.000000,22240.090000,0.517438,0.055396,0.000000,1.281288,33.280000,False
C001268,29.000000,9252.020000,29.000000,1098.150000,0.385501,0.219027,0.000000,0.972485,27.780000,False
C001269,18.000000,67260.970000,18.000000,9584.310000,0.246634,0.035150,0.000000,0.915594,28.720000,False
C001270,28.000000,527873.500000,28.000000,60208.640000,0.477691,0.227321,0.000000,2.861628,65.720000,False
C001271,16.000000,73918.500000,16.000000,8830.780000,0.230440,0.068371,0.000000,1.259248,39.220000,False
C001272,25.000000,153328.380000,25.000000,27006.020000,0.465983,0.402541,0.000000,0.467021,49.940000,False
C001273,19.000000,200108.880000,19.000000,39803.490000,0.358971,0.072545,0.000000,0.782100,24.000000,False
C001274,18.000000,15414.980000,18.000000,2698.690000,0.368045,0.000000,0.000000,1.164369,46.110000,False
C001275,15.000000,80835.600000,15.000000,11477.700000,0.256969,0.202865,0.000000,0.689398,44.560000,False
C001276,21.000000,120629.170000,21.000000,25244.860000,0.458682,0.268811,0.000000,0.498999,22.780000,False
C001277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001278,20.000000,294908.390000,20.000000,49469.070000,0.450830,0.481271,0.000000,1.017721,72.000000,False
C001279,48.000000,71038.570000,48.000000,5382.390000,0.536853,0.184654,0.000000,1.674961,67.280000,False
C001280,27.000000,174046.980000,27.000000,25191.090000,0.297607,0.192315,0.000000,0.547545,21.390000,False
C001281,29.000000,43880.380000,29.000000,3995.200000,0.600468,0.171788,0.000000,0.789053,18.890000,False
C001282,33.000000,343337.840000,33.000000,28975.810000,0.615200,0.200740,0.000000,1.897401,44.610000,False
C001283,20.000000,34204.980000,20.000000,6004.760000,0.404596,0.151311,0.000000,0.685297,11.780000,False
C001284,1.000000,217013.670000,1.000000,217013.670000,0.856594,0.000000,0.000000,217013.670000,99.500000,True
C001285,16.000000,186322.060000,16.000000,44839.690000,0.295788,0.089373,0.000000,1.030757,46.940000,False
C001286,19.000000,109073.800000,19.000000,17314.230000,0.431018,0.067722,0.000000,0.257473,21.940000,False
C001287,27.000000,63455.810000,26.000000,10890.480000,0.513809,0.055613,0.000000,2.603057,36.560000,False
C001288,26.000000,349485.420000,26.000000,44822.460000,0.484981,0.130367,0.000000,2.584615,44.000000,False
C001289,25.000000,26158.450000,25.000000,2774.820000,0.327775,0.226908,0.035111,1.366839,52.830000,False
C001290,58.000000,359700.900000,57.000000,35871.710000,1.135430,0.165920,0.000000,1.079554,81.170000,False
C001291,25.000000,51771.470000,25.000000,8666.260000,0.358557,0.182370,0.000000,0.543849,4.220000,False
C001292,20.000000,150030.850000,20.000000,17911.820000,0.291673,0.405271,0.000000,0.754576,51.220000,False
C001293,20.000000,14406.740000,20.000000,2556.810000,0.600281,0.000000,0.000000,0.342047,45.780000,False
C001294,19.000000,123630.520000,19.000000,18625.560000,0.389042,0.091431,0.000000,0.931223,6.830000,False
C001295,28.000000,207448.950000,28.000000,41220.790000,0.787792,0.196556,0.000000,0.475117,37.670000,False
C001296,17.000000,62364.020000,17.000000,13007.760000,0.225889,0.339554,0.000000,2.188969,56.220000,False
C001297,18.000000,76472.990000,18.000000,13891.140000,0.210893,0.070649,0.000000,0.714188,31.170000,False
C001298,48.000000,870286.170000,48.000000,72234.250000,0.854429,0.106709,0.000000,0.747564,78.500000,False
C001299,18.000000,32497.760000,18.000000,7833.250000,0.216696,0.096854,0.000000,2.833902,47.830000,False
C001300,46.000000,288397.180000,46.000000,32257.840000,1.208253,0.088005,0.000000,1.023091,72.890000,False
C001301,17.000000,19451.410000,17.000000,4495.470000,0.207411,0.022475,0.000000,0.410888,45.720000,False
C001302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001303,19.000000,252492.110000,19.000000,53547.780000,0.263079,0.150783,0.000000,1.211342,35.060000,False
C001304,33.000000,364733.870000,33.000000,35077.000000,0.526884,0.264441,0.000000,1.391520,48.940000,False
C001305,26.000000,145050.520000,26.000000,35442.870000,0.583202,0.183769,0.000000,2.104427,21.170000,False
C001306,26.000000,54710.290000,25.000000,8829.060000,0.498379,0.065623,0.000000,1.316098,9.390000,False
C001307,27.000000,62855.770000,27.000000,9621.710000,0.773645,0.244651,0.000000,2.098408,38.670000,False
C001308,70.000000,2237419.270000,68.000000,181167.010000,1.294462,0.252960,0.052887,1.393279,99.060000,True
C001309,28.000000,86389.680000,28.000000,8163.300000,0.484643,0.210986,0.000000,0.908285,12.500000,False
C001310,50.000000,153288.560000,49.000000,18064.230000,0.745997,0.196665,0.000000,2.059988,72.670000,False
C001311,17.000000,459274.690000,17.000000,67430.930000,0.231352,0.000000,0.000000,2.752367,77.610000,False
C001312,23.000000,487353.510000,23.000000,55284.390000,0.335471,0.223070,0.000000,2.046270,53.890000,False
C001313,64.000000,636433.530000,64.000000,49889.480000,1.153408,0.209011,0.000000,1.116067,91.110000,False
C001314,21.000000,1783601.240000,21.000000,335021.750000,0.408642,0.250142,0.000000,1.321313,94.390000,False
C001315,22.000000,157418.780000,22.000000,25517.010000,0.303382,0.107973,0.000000,2.614406,28.170000,False
C001316,21.000000,4962368.430000,21.000000,1203099.930000,0.373326,0.000000,0.000000,0.404324,99.330000,True
C001317,25.000000,58865.470000,25.000000,5825.650000,0.357946,0.112564,0.069422,0.643754,62.940000,False
C001318,63.000000,52225.490000,63.000000,2773.380000,1.063299,0.149351,0.000000,1.252988,89.330000,False
C001319,23.000000,23305.280000,23.000000,8146.800000,0.402790,0.384039,0.000000,0.600950,45.390000,False
C001320,21.000000,20300.830000,21.000000,2193.830000,0.256187,0.047630,0.000000,2.183495,30.000000,False
C001321,34.000000,122387.400000,34.000000,15808.410000,0.571779,0.204431,0.000000,1.130389,30.440000,False
C001322,45.000000,634230.400000,44.000000,104120.310000,0.752308,0.129989,0.000000,0.758885,77.720000,False
C001323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C001324,25.000000,118026.560000,25.000000,17279.070000,0.443178,0.158018,0.000000,1.910913,8.110000,False
C001325,25.000000,1168242.850000,25.000000,577872.370000,5.989042,0.004719,0.000000,0.826181,98.390000,True
C001326,15.000000,51374.040000,15.000000,7890.610000,0.246486,0.000000,0.000000,2.647556,66.330000,False
C001327,28.000000,192860.950000,28.000000,40475.490000,1.134133,0.202730,0.000000,0.659030,52.060000,False
C001328,25.000000,647273.420000,25.000000,289600.860000,9.515136,0.000318,0.000000,0.862662,97.000000,True
C001329,26.000000,30987.370000,26.000000,4805.300000,0.522471,0.125081,0.000000,1.814787,12.890000,False
C001330,23.000000,583775.250000,23.000000,120223.990000,0.717529,0.056194,0.000000,1.728018,65.280000,False
C001331,53.000000,82189.130000,52.000000,8920.430000,1.270117,0.179520,0.019496,1.261997,82.560000,False
C001332,40.000000,319361.270000,40.000000,43060.450000,0.643073,0.063051,0.000000,0.693178,61.560000,False
C001333,24.000000,78558.880000,24.000000,12337.710000,0.279460,0.064428,0.000000,0.733775,6.060000,False
C001334,29.000000,101654.110000,29.000000,10612.530000,0.571228,0.192054,0.000000,1.132045,12.220000,False
C001335,29.000000,13779.390000,29.000000,1785.930000,0.447096,0.193792,0.000000,0.538318,26.110000,False
C001336,23.000000,111883.290000,23.000000,13091.480000,0.298965,0.213100,0.000000,1.510855,7.170000,False
C001337,27.000000,192258.860000,27.000000,27265.560000,0.405306,0.008675,0.000000,0.515550,42.830000,False
C001338,40.000000,745280.180000,40.000000,108450.590000,0.903340,0.034894,0.000000,0.596708,80.890000,False
C001339,22.000000,8418.940000,21.000000,1087.620000,0.336682,0.244047,0.000000,1.047701,18.330000,False
C001340,32.000000,56796.500000,32.000000,6967.900000,0.674946,0.203299,0.000000,2.668235,54.940000,False
C001341,27.000000,206060.930000,27.000000,25657.370000,0.473841,0.011783,0.000000,1.202587,39.670000,False
